Test_nr,T_0,T_c,T_sh,V_exp,T_sup,T_suc,T_ret,T_dis,P_suc,P_dis,EvapFanSpeed,Cpr,CondFanSpeed,Faulty,HeatLoad,T_set,Cpr_Scale
3,8.8032525,33.444595,1.7504237,13.436291,12.932038,14.353086,20.119977,34.982328,3.9183957,8.498384,75.083435,35.707659,71.606608,0,10000,12,1
3,8.3201538,33.466445,5.9983758,16.050244,12.778552,14.732937,20.085327,35.682075,3.8336078,8.5105869,74.447759,35.986686,71.849389,0,10000,12,1
3,7.6755178,33.517621,3.9516651,14.805879,12.548349,15.079023,20.053381,36.334112,3.7561632,8.5137345,75.559145,35.635233,72.418013,0,10000,12,1
3,7.0771236,33.530813,3.8102072,14.348746,12.295004,15.387805,20.038272,36.970565,3.7010183,8.5146482,77.207938,35.070326,72.564585,0,10000,12,1
3,6.6452589,33.534641,10.83707,18.499475,12.346835,15.703372,20.042464,37.342077,3.6736204,8.509122,79.005999,34.433063,72.607127,0,10000,12,1
3,6.4288626,33.511481,9.8978626,18.990042,12.298519,15.997112,20.060797,37.441244,3.6499687,8.4891131,78.652751,34.57028,72.349785,0,10000,12,1
3,6.2410593,33.427528,7.2646719,17.696681,11.924988,16.234947,20.076576,37.538315,3.6329325,8.4717504,78.98964,34.452431,71.416981,0,10000,12,1
3,6.1052077,33.354558,11.22071,20.206549,11.689785,16.453191,20.085741,37.548353,3.6393802,8.4588574,81.59765,33.50728,70.606197,0,10000,12,1
3,6.1566806,33.300299,9.9853223,19.772445,11.601636,16.661795,20.103074,37.301186,3.6678628,8.4377643,83.235522,32.910442,70.003328,0,10000,12,1
3,6.3832303,33.211398,10.404165,20.442767,11.524046,16.837599,20.128956,36.946713,3.7058486,8.419956,83.83599,32.680479,69.015534,0,10000,12,1
3,6.6832833,33.136211,11.66256,21.925968,11.521593,16.987493,20.152432,36.49056,3.7493682,8.4034834,84.351062,32.473331,68.180122,0,10000,12,1
3,7.024172,33.066557,8.2749472,19.59727,11.466241,17.089239,20.169388,35.955026,3.7974348,8.3880043,84.336024,32.455484,67.406189,0,10000,12,1
3,7.3971793,33.00101,9.9388234,20.854023,11.442737,17.133839,20.17885,35.482606,3.8446744,8.3831404,84.692482,32.300772,66.677889,0,10000,12,1
3,7.7602706,32.980395,9.8902013,21.031403,11.518485,17.149549,20.184342,35.028046,3.8955991,8.3764098,84.828423,32.225434,66.448837,0,10000,12,1
3,8.1478884,32.951853,7.2298508,18.962905,11.566782,17.103121,20.187809,34.562374,3.9388323,8.3727697,84.272556,32.407745,66.131704,0,10000,12,1
3,8.4739363,32.93641,7.9240007,19.331938,11.630483,16.994001,20.186362,34.158939,3.9704443,8.3640151,83.911019,32.522524,65.960112,0,10000,12,1
3,8.7106171,32.899247,10.287709,21.410199,11.730561,16.865122,20.180745,33.869816,3.9987626,8.3610893,83.445637,32.679649,65.54719,0,10000,12,1
3,8.9214185,32.886821,7.6321195,19.538542,11.770439,16.69158,20.172951,33.477351,4.0247455,8.3472805,82.73133,32.933399,65.409122,0,10000,12,1
3,9.1138359,32.828129,7.1465927,19.014465,11.759755,16.427589,20.162514,33.173939,4.0387055,8.3546819,82.443383,33.033276,64.756984,0,10000,12,1
3,9.2168262,32.859596,9.3135608,20.66208,11.767022,16.116444,20.151892,32.801545,4.0503099,8.3560742,82.513102,33.003289,65.106623,0,10000,12,1
3,9.3022313,32.865513,7.1018055,18.998158,11.803449,15.782541,20.144608,32.747356,4.0711105,8.3430711,82.459156,33.019299,65.172372,0,10000,12,1
3,9.4548519,32.810222,4.6301171,16.881374,11.890763,15.390522,20.140426,32.786085,4.083938,8.3523644,82.200499,33.11025,64.558028,0,10000,12,1
3,9.5486748,32.849746,6.0438983,17.627761,11.969407,14.985738,20.136762,32.867403,4.0792858,8.3718777,81.584947,33.331386,64.997172,0,10000,12,1
3,9.5146731,32.932625,8.167606,19.195507,11.982163,14.65571,20.130698,32.897825,4.0716601,8.3791776,81.031265,33.530087,65.918052,0,10000,12,1
3,9.4588761,32.963592,4.5730193,16.672117,11.94278,14.399186,20.122031,32.890027,4.0699528,8.3773065,80.941486,33.562106,66.262138,0,10000,12,1
3,9.4463728,32.955657,4.2074216,15.995648,11.909347,14.176978,20.114247,32.981534,4.0566479,8.3992643,81.219117,33.463599,66.173966,0,10000,12,1
3,9.3487981,33.0487,3.9706536,15.459525,11.888815,14.056608,20.110538,33.038677,4.0437879,8.4129763,81.455066,33.380059,67.207781,0,10000,12,1
3,9.2542539,33.10671,6.3928781,16.804047,11.980611,14.085894,20.11079,33.092206,4.0390365,8.4258212,81.598089,33.328503,67.852337,0,10000,12,1
3,9.2192651,33.160987,1.300259,6.418505,12.119238,14.232423,20.112973,33.51438,4.0371525,8.4274327,80.952397,33.554512,68.455415,0,10000,12,1
3,9.2053824,33.167792,7.4771543,17.175192,12.577011,14.494396,20.112579,34.334923,4.0154617,8.501266,79.97899,33.894964,68.531026,0,10000,12,1
3,9.0451933,33.478537,7.3953818,10.766472,13.235086,14.909309,20.107375,34.330436,4.0079817,8.4637082,76.775865,34.894964,71.983741,0,10000,12,1
3,8.9897997,33.320721,6.1280746,10.738061,13.215253,15.245826,20.086347,35.142341,3.9078431,8.5034868,72.184537,35.894964,70.23023,0,10000,12,1
3,8.2405071,33.487852,6.5610103,11.448528,13.430448,15.58905,20.043582,35.861548,3.821203,8.5021287,72.353877,36.75507,72.087244,0,10000,12,1
3,7.5802944,33.482155,8.0037526,12.714995,13.562826,15.895198,20.006078,36.82048,3.7005377,8.5108189,70.897292,37.40813,72.023949,0,10000,12,1
3,6.6414742,33.518594,7.4829734,12.898302,13.451288,16.1497,19.980485,37.86808,3.5723876,8.5131904,70.026742,37.874785,72.428818,0,10000,12,1
3,5.6184267,33.528533,14.725811,18.040763,13.187571,16.361285,19.960919,38.961829,3.4445093,8.5113284,70.857896,37.678742,72.539252,0,10000,12,1
3,4.5691567,33.520729,10.623847,16.235181,12.629164,16.533046,19.952055,39.805315,3.3405385,8.4923201,72.749161,37.025863,72.452548,0,10000,12,1
3,3.6938289,33.440994,12.866305,17.858864,12.044146,16.693644,19.958006,40.410562,3.2864301,8.474805,76.692578,35.500218,71.5666,0,10000,12,1
3,3.2300028,33.367404,13.292082,18.490893,11.912683,16.892199,19.985356,40.485561,3.2899639,8.4452949,80.802562,33.880719,70.748931,0,10000,12,1
3,3.2604739,33.243157,11.893718,17.947942,11.944554,17.105981,20.034063,40.160573,3.3311087,8.4113799,81.715892,33.520057,69.368407,0,10000,12,1
3,3.613412,33.09996,13.606416,20.330854,12.08454,17.326746,20.081905,39.697326,3.3813641,8.38336,81.464633,33.607147,67.777335,0,10000,12,1
3,4.0399949,32.981326,11.61805,19.285952,12.076571,17.528918,20.111735,39.203055,3.426498,8.3577126,80.448686,33.985701,66.459177,0,10000,12,1
3,4.4189835,32.872475,13.865903,22.223167,11.890374,17.697413,20.120686,38.822466,3.4650527,8.3430684,80.476524,33.964172,65.249727,0,10000,12,1
3,4.7397091,32.810211,16.884509,26.906102,11.617178,17.837116,20.119399,38.301797,3.5093856,8.3077339,81.762372,33.467189,64.557902,0,10000,12,1
3,5.1051403,32.659636,10.950626,20.393231,11.032637,17.903895,20.121499,37.616877,3.5731133,8.2807788,83.662145,32.736581,62.884847,0,10000,12,1
3,5.6242986,32.544446,8.5789892,16.495081,10.713063,17.906714,20.133997,36.997225,3.656581,8.2909537,87.733982,31.142598,61.604952,0,10000,12,1
3,6.293657,32.58796,9.5269571,16.734619,11.218568,17.974479,20.167924,36.409713,3.755205,8.3047906,89.934941,30.207334,62.088448,0,10000,12,1
3,7.0696612,32.647072,8.6322209,15.958516,12.114149,18.124796,20.215382,35.63463,3.8489162,8.2985244,86.344926,31.207334,62.745244,0,10000,12,1
3,7.7927071,32.620312,9.3203832,17.047459,12.738006,18.27481,20.234575,35.24661,3.8825732,8.3096938,80.020922,32.207334,62.447908,0,10000,12,1
3,8.0491109,32.668001,10.415699,18.864054,12.849835,18.376219,20.199273,35.211031,3.8627068,8.3161579,75.624274,33.207334,62.977789,0,10000,12,1
3,7.8979719,32.695578,11.889947,21.494286,12.43663,18.399628,20.131203,35.403525,3.8175108,8.3196033,74.85661,34.207334,63.284202,0,10000,12,1
3,7.551906,32.71027,9.1494406,18.756637,11.738299,18.335515,20.070293,35.581272,3.7839169,8.3194508,77.793743,34.940289,63.447449,0,10000,12,1
3,7.2926438,32.70962,12.67598,22.381924,11.221,18.205041,20.045317,35.787489,3.7788957,8.347012,82.724779,33.013751,63.440223,0,10000,12,1
3,7.2537418,32.826987,8.2758951,16.396803,11.115379,18.087509,20.065612,35.409349,3.8314012,8.3308843,86.361633,31.567829,64.744296,0,10000,12,1
3,7.6585963,32.758344,11.207752,19.844695,11.346882,17.981022,20.114986,35.092033,3.8920274,8.3525449,87.081231,31.242726,63.981601,0,10000,12,1
3,8.1208287,32.850513,5.5925312,13.141635,11.819554,17.958523,20.162983,34.593939,3.9598221,8.3365445,85.414125,31.870582,65.005698,0,10000,12,1
3,8.6312493,32.782446,8.3780142,16.509107,12.255325,17.956846,20.185597,34.595952,3.980217,8.3819436,82.055771,32.870582,64.249402,0,10000,12,1
3,8.783494,32.975321,9.186416,17.963098,12.667602,18.02102,20.17434,34.567768,3.98452,8.3807552,78.974044,33.870582,66.392458,0,10000,12,1
3,8.8155393,32.970282,6.8759286,15.672039,12.574503,18.040538,20.138099,34.751833,3.93947,8.3891984,76.086719,34.870582,66.33647,0,10000,12,1
3,8.4787253,33.00607,7.4793746,16.32581,12.254088,18.009104,20.090761,35.242131,3.8859071,8.4205963,76.761676,35.311557,66.73411,0,10000,12,1
3,8.0744165,33.138916,6.0114351,14.056151,12.063619,17.991001,20.056434,35.654395,3.8503553,8.436442,79.038631,34.422667,68.210182,0,10000,12,1
3,7.8037048,33.20582,9.0950024,17.017975,12.130918,18.012272,20.050438,36.003954,3.8335572,8.4561501,80.401181,33.895543,68.95355,0,10000,12,1
3,7.6751302,33.288898,7.0547896,15.01436,12.336688,18.079471,20.064069,36.041739,3.824897,8.4432088,79.941515,34.080166,69.87665,0,10000,12,1
3,7.6086752,33.234361,9.2160799,17.59347,12.409347,18.141184,20.076815,36.264945,3.7985758,8.450776,78.499723,34.644913,69.270681,0,10000,12,1
3,7.4059899,33.266259,9.473303,18.251067,12.385723,18.203737,20.076476,36.438316,3.7670872,8.4389096,77.988302,34.848578,69.625097,0,10000,12,1
3,7.1620983,33.21623,13.054584,22.843307,12.094406,18.230216,20.067956,36.683941,3.7342118,8.4311394,78.158434,34.789507,69.069217,0,10000,12,1
3,6.9057969,33.183442,15.551196,26.964667,11.590703,18.209726,20.060438,36.595415,3.7247787,8.3965265,80.207403,33.998221,68.704908,0,10000,12,1
3,6.8319365,33.037109,10.697707,21.228853,10.93909,18.072917,20.064667,36.037702,3.7564543,8.3506952,83.738991,32.633213,67.078992,0,10000,12,1
3,7.0793905,32.842649,12.008764,22.286955,10.668034,17.812539,20.089877,35.353731,3.8275939,8.3532984,88.29044,30.82442,64.918324,0,10000,12,1
3,7.6293824,32.853716,7.8012674,16.603408,10.931835,17.567054,20.139482,34.507522,3.9338878,8.3360245,90.15421,30.00239,65.041287,0,10000,12,1
3,8.436786,32.780232,5.7619448,13.965227,11.471255,17.360724,20.19571,33.917829,4.0148068,8.3502483,88.251274,30.68406,64.224805,0,10000,12,1
3,9.040347,32.840749,9.2114788,18.195698,12.143337,17.290043,20.226696,33.757558,4.0645433,8.3723471,84.411206,31.68406,64.897212,0,10000,12,1
3,9.4067301,32.934617,2.4342921,10.467501,12.619472,17.3239,20.216428,33.559224,4.085165,8.3606241,79.661884,32.68406,65.940186,0,10000,12,1
3,9.557637,32.884845,8.7314611,17.598414,12.821562,17.354635,20.169651,34.044057,4.0470092,8.4230408,76.321601,33.68406,65.387165,0,10000,12,1
3,9.2779582,33.149244,8.4475255,17.946088,12.884448,17.435775,20.10835,34.280127,4.0086426,8.4134158,74.934111,34.68406,68.324932,0,10000,12,1
3,8.9946978,33.108568,9.5349109,19.877204,12.382397,17.42407,20.054516,34.751883,3.9285653,8.4304225,74.543249,35.68406,67.872981,0,10000,12,1
3,8.3967549,33.180416,9.269954,19.390775,11.749619,17.32821,20.017931,35.136089,3.8738602,8.4377756,78.107837,34.797096,68.671283,0,10000,12,1
3,7.9828971,33.211446,6.1944478,15.031928,11.294342,17.176738,20.012684,35.271679,3.8608705,8.4418023,82.572395,33.010281,69.016064,0,10000,12,1
3,7.8839716,33.22843,10.364985,18.95572,11.330431,17.07666,20.044095,35.328928,3.8863886,8.4536835,85.768002,31.712387,69.204778,0,10000,12,1
3,8.0780699,33.278508,7.0862503,15.562651,11.757232,17.111599,20.096388,34.956175,3.9448486,8.419463,85.492812,31.797527,69.761204,0,10000,12,1
3,8.5190922,33.134128,5.1828571,13.775543,12.139552,17.176406,20.138859,34.764627,3.9683291,8.421521,82.464909,32.797527,68.15698,0,10000,12,1
3,8.6948251,33.142823,8.8813628,17.938259,12.54743,17.289318,20.147826,34.8436,3.9700265,8.4315498,79.751539,33.797527,68.253592,0,10000,12,1
3,8.7074983,33.185174,7.4953555,17.139813,12.669205,17.407835,20.126836,34.918193,3.9376017,8.4195657,76.883128,34.797527,68.724158,0,10000,12,1
3,8.4646937,33.134562,7.5821695,17.590437,12.325286,17.452316,20.088904,35.306625,3.8766515,8.4313698,76.045176,35.586797,68.1618,0,10000,12,1
3,8.0041215,33.184414,7.0483696,16.535945,11.93767,17.462402,20.052274,35.706521,3.8311038,8.440539,78.482364,34.624299,68.715712,0,10000,12,1
3,7.6563154,33.223102,9.6303177,18.611924,11.740561,17.477109,20.039279,35.967294,3.8152041,8.4465654,81.225888,33.540702,69.145581,0,10000,12,1
3,7.5341602,33.248512,6.1889298,15.129653,11.759757,17.52404,20.054331,35.88093,3.8282723,8.4278037,82.619647,32.992602,69.427916,0,10000,12,1
3,7.6345896,33.169359,8.3375666,17.061677,11.942374,17.591599,20.081608,35.865984,3.8436425,8.4325916,82.478055,33.044556,68.548434,0,10000,12,1
3,7.752376,33.189571,8.0847665,17.194285,12.252251,17.700596,20.103359,35.721839,3.8574879,8.4158116,81.180702,33.547056,68.773015,0,10000,12,1
3,7.8581696,33.118696,9.4524679,19.080752,12.320381,17.790297,20.109039,35.729386,3.8430575,8.4099135,78.995074,34.394268,67.985514,0,10000,12,1
3,7.7478994,33.093759,10.826985,20.953199,12.126559,17.842107,20.095802,35.802147,3.8165169,8.3992001,78.512777,34.582692,67.708431,0,10000,12,1
3,7.5442608,33.048428,11.625803,22.157769,11.706954,17.830255,20.076415,35.80916,3.7989476,8.3831603,79.876955,34.057101,67.204759,0,10000,12,1
3,7.4088602,32.98048,9.2263092,19.542896,11.290614,17.745535,20.068187,35.568973,3.8130969,8.3604457,82.825911,32.923342,66.449773,0,10000,12,1
3,7.5179418,32.884087,9.4703718,19.293669,11.154508,17.619218,20.08171,35.250707,3.8564882,8.3596647,85.741355,31.78212,65.378744,0,10000,12,1
3,7.8505403,32.880769,11.393765,21.421471,11.371578,17.526845,20.115155,34.823819,3.9204652,8.3543422,86.676044,31.382462,65.341878,0,10000,12,1
3,8.3357543,32.858152,10.796694,21.553237,11.651601,17.447403,20.150752,34.273385,3.9804384,8.3427654,85.121323,31.957465,65.090582,0,10000,12,1
3,8.7851437,32.808922,7.6700545,18.615155,11.772759,17.291184,20.166796,33.777865,4.0169667,8.3436612,83.121361,32.718822,64.543578,0,10000,12,1
3,9.0563295,32.812733,5.7844967,16.437858,11.807994,17.045304,20.15855,33.538548,4.0309795,8.3668443,82.24493,33.048091,64.585923,0,10000,12,1
3,9.1598613,32.91126,5.5239351,15.747443,11.870007,16.797768,20.139662,33.587728,4.03391,8.3960931,81.987654,33.143089,65.680668,0,10000,12,1
3,9.1814778,33.035274,8.6466806,18.665168,11.997409,16.63682,20.12325,33.782516,4.0344991,8.4190188,81.554821,33.31056,67.058599,0,10000,12,1
3,9.1858217,33.132251,7.2721244,17.560897,12.088764,16.554746,20.111075,33.821324,4.0366899,8.417471,80.6683,33.652791,68.136121,0,10000,12,1
3,9.2019731,33.12571,8.9212514,19.285134,12.04848,16.462475,20.098775,33.920469,4.0205227,8.4329818,80.035404,33.89616,68.063442,0,10000,12,1
3,9.0826287,33.191218,8.6647557,19.172801,11.927307,16.351867,20.085699,33.950638,4.0086476,8.4317554,80.325777,33.789432,68.791311,0,10000,12,1
3,8.9947346,33.186042,6.8853612,17.336976,11.775426,16.197726,20.077107,33.920647,4.0015246,8.4339094,81.183373,33.470868,68.7338,0,10000,12,1
3,8.9419182,33.195133,9.090532,19.15666,11.706051,16.030197,20.07727,33.94442,3.9997325,8.4428852,82.2524,33.072187,68.834811,0,10000,12,1
3,8.9286186,33.232997,6.3760897,16.617429,11.734414,15.903684,20.085999,33.839816,4.0137836,8.430206,82.736507,32.887891,69.255521,0,10000,12,1
3,9.0327729,33.179502,7.0661987,17.068869,11.822395,15.803325,20.097745,33.831394,4.019514,8.4386212,82.529461,32.958703,68.661128,0,10000,12,1
3,9.0751702,33.215013,5.8451276,15.995801,11.958546,15.770029,20.105601,33.862483,4.0257054,8.4358253,81.901894,33.185766,69.055699,0,10000,12,1
3,9.1209263,33.203218,5.7424303,15.862415,12.092756,15.792623,20.106304,33.991026,4.0210567,8.4432813,80.939837,33.537617,68.924641,0,10000,12,1
3,9.086576,33.234667,6.2721133,16.304479,12.208504,15.869956,20.099597,34.189091,4.0081758,8.4492752,79.997691,33.882497,69.274076,0,10000,12,1
3,8.9912385,33.259934,8.4224857,18.199223,12.257892,15.979018,20.087798,34.41201,3.9863587,8.4530423,79.192293,34.180115,69.554823,0,10000,12,1
3,8.8292246,33.275807,7.8316484,18.026592,12.160736,16.080454,20.073359,34.575515,3.9582528,8.4475488,78.85765,34.309082,69.731192,0,10000,12,1
3,8.6195099,33.252658,6.3773755,16.817651,11.935799,16.138311,20.060372,34.752807,3.9298632,8.4480981,79.552094,34.063255,69.473974,0,10000,12,1
3,8.4065206,33.254973,10.790264,20.135366,11.796665,16.1856,20.055015,34.928739,3.9160921,8.4515124,81.139285,33.493226,69.4997,0,10000,12,1
3,8.3027814,33.269362,8.5467934,18.66144,11.741237,16.244796,20.062157,34.80754,3.9243469,8.4259441,82.118919,33.140563,69.659573,0,10000,12,1
3,8.3649994,33.161506,6.9940329,17.398563,11.677635,16.265003,20.076969,34.671081,3.9325413,8.4184114,82.502699,32.997777,68.461182,0,10000,12,1
3,8.4266631,33.129684,6.9537888,17.146686,11.736755,16.288067,20.091431,34.586549,3.9470804,8.4145567,82.935182,32.832701,68.107605,0,10000,12,1
3,8.5358297,33.113392,11.756126,21.229185,11.906591,16.34806,20.103247,34.512855,3.963056,8.4089194,82.506131,32.977475,67.926576,0,10000,12,1
3,8.6554297,33.089554,8.7158762,19.54186,11.956764,16.403484,20.108999,34.298218,3.9747551,8.392927,81.303981,33.402831,67.661714,0,10000,12,1
3,8.7427803,33.021866,6.2407211,17.572786,11.802148,16.359889,20.103984,34.170032,3.9700927,8.3968044,80.944207,33.527928,66.909617,0,10000,12,1
3,8.7079923,33.038286,11.564578,21.699157,11.704189,16.271625,20.093942,34.183232,3.9697477,8.4092851,82.024124,33.141923,67.092062,0,10000,12,1
3,8.705417,33.091101,8.0068198,19.054123,11.668818,16.182492,20.091054,33.960453,3.9914883,8.395421,82.710553,32.894413,67.678902,0,10000,12,1
3,8.8673775,33.032428,7.010223,18.066032,11.641274,16.024043,20.096261,33.723247,4.0057002,8.4024864,82.95495,32.800724,67.026977,0,10000,12,1
3,8.9728886,33.062338,7.1004665,17.897961,11.700057,15.857224,20.103402,33.59691,4.0210416,8.4081271,83.137802,32.725376,67.359309,0,10000,12,1
3,9.0864648,33.086203,8.2069201,18.745441,11.818125,15.731801,20.109301,33.529098,4.0355026,8.4118247,82.713792,32.866255,67.624479,0,10000,12,1
3,9.1932205,33.101841,8.5944015,19.295325,11.914124,15.637548,20.111022,33.450086,4.0456806,8.4124096,81.876102,33.157305,67.798234,0,10000,12,1
3,9.2681835,33.104314,6.9918184,18.221615,11.927569,15.528763,20.106111,33.201988,4.0481239,8.4138082,81.196744,33.394428,67.825711,0,10000,12,1
3,9.286157,33.110227,8.8185487,19.581539,11.887051,15.387751,20.096173,33.067749,4.0422122,8.4199526,81.100846,33.427167,67.891413,0,10000,12,1
3,9.2426544,33.136197,6.5550965,17.891219,11.829187,15.231636,20.086842,33.061377,4.0429522,8.4184235,81.387072,33.326885,68.179965,0,10000,12,1
3,9.2481024,33.129736,5.1939237,16.589167,11.790138,15.054807,20.0822,33.105038,4.0402715,8.4289004,81.79521,33.183544,68.108173,0,10000,12,1
3,9.2283624,33.17399,3.6345935,15.061138,11.817575,14.916969,20.082712,33.150321,4.0375896,8.4397666,82.068532,33.085511,68.599886,0,10000,12,1
3,9.2086038,33.219845,4.9427734,15.564058,11.943447,14.884067,20.086233,33.427739,4.0340741,8.4540927,81.872746,33.150137,69.109384,0,10000,12,1
3,9.1826879,33.280232,4.9691503,15.555771,12.147353,14.980475,20.088864,33.861341,4.033045,8.4612107,80.986306,33.455786,69.780359,0,10000,12,1
3,9.1750981,33.310208,6.5392458,16.718871,12.319745,15.151247,20.085848,34.096866,4.0181657,8.4676446,79.555967,33.950784,70.113417,0,10000,12,1
3,9.065199,33.337286,6.6154998,17.085064,12.342998,15.339094,20.074179,34.338264,3.9878801,8.4682614,78.352712,34.373258,70.41429,0,10000,12,1
3,8.8405443,33.339881,8.2416563,18.26476,12.188191,15.500556,20.056367,34.62801,3.948132,8.4707775,78.201775,34.436635,70.443124,0,10000,12,1
3,8.5437136,33.350466,6.5841689,17.31826,11.94664,15.62834,20.040688,34.845355,3.9170884,8.4659941,79.302527,34.06421,70.560728,0,10000,12,1
3,8.3102957,33.330341,8.0354474,17.93589,11.757568,15.730672,20.036107,35.009424,3.9006798,8.4652554,81.008532,33.479961,70.337122,0,10000,12,1
3,8.1863484,33.327232,7.8691793,17.821252,11.726368,15.844866,20.045656,35.015819,3.9053414,8.4531301,82.337528,33.021027,70.30258,0,10000,12,1
3,8.2216016,33.276177,8.1046537,18.084994,11.791423,15.968524,20.064527,34.930953,3.9172479,8.4411961,82.549388,32.941117,69.735302,0,10000,12,1
3,8.3114988,33.225873,9.0813528,18.979728,11.880383,16.09359,20.081676,34.813536,3.9282157,8.4281087,82.078838,33.09473,69.176372,0,10000,12,1
3,8.3941246,33.170647,8.7226762,19.162563,11.900557,16.199324,20.090107,34.678587,3.9340162,8.4134726,81.440035,33.307488,68.562745,0,10000,12,1
3,8.4377513,33.108808,11.260328,21.24831,11.827112,16.259951,20.089052,34.568336,3.9357163,8.403867,81.287591,33.35497,67.87565,0,10000,12,1
3,8.4505284,33.06818,7.1106586,18.78343,11.685626,16.261849,20.084009,34.333602,3.944886,8.3840508,81.796273,33.177175,67.424224,0,10000,12,1
3,8.5193731,32.984254,7.6784992,18.792977,11.571614,16.187463,20.081832,34.176926,3.9554785,8.3891678,82.783471,32.833097,66.491715,0,10000,12,1
3,8.5987471,33.00594,3.189469,15.603094,11.603148,16.108188,20.086658,34.019347,3.9778106,8.3884448,83.575192,32.549359,66.73267,0,10000,12,1
3,8.7655622,33.002877,5.9831077,16.75387,11.782745,16.06822,20.097124,34.023905,3.9941754,8.4044645,83.342553,32.615411,66.698631,0,10000,12,1
3,8.887349,33.070708,11.262761,20.426309,12.063647,16.121247,20.10541,34.017066,4.0115487,8.401828,82.069684,33.044565,67.452317,0,10000,12,1
3,9.0162255,33.059551,8.7635834,19.785718,12.143544,16.182435,20.10309,33.895658,4.0121094,8.3923007,80.090729,33.720697,67.32835,0,10000,12,1
3,9.0203773,33.019213,10.858813,21.691717,11.941293,16.139247,20.086537,33.855094,3.9935052,8.3981615,79.528324,33.913725,66.880142,0,10000,12,1
3,8.8823691,33.044032,5.8654265,18.272724,11.673063,15.988359,20.065784,33.706704,3.9911909,8.3971343,80.95102,33.429869,67.155907,0,10000,12,1
3,8.8651671,33.039683,5.5594207,17.364568,11.515071,15.741523,20.057465,33.586742,3.9950706,8.4133106,82.838462,32.784333,67.107586,0,10000,12,1
3,8.8939998,33.108123,6.1233551,17.224244,11.56289,15.528745,20.066878,33.540758,4.0119339,8.4189834,83.945106,32.39328,67.868038,0,10000,12,1
3,9.0190782,33.132101,11.712566,21.114588,11.757939,15.417834,20.085732,33.505698,4.0341784,8.4191678,83.597589,32.496408,68.13446,0,10000,12,1
3,9.183457,33.13288,9.8912597,20.856374,11.910218,15.362205,20.099723,33.072388,4.0586109,8.4043253,82.211944,32.962144,68.143116,0,10000,12,1
3,9.3632098,33.070119,4.9774321,17.714514,11.896658,15.217888,20.099203,32.98329,4.0646866,8.3996858,81.128661,33.327944,67.445771,0,10000,12,1
3,9.4077808,33.050484,4.0925194,16.597054,11.84726,14.973803,20.087243,33.06886,4.0581374,8.4202191,81.215963,33.294476,67.227605,0,10000,12,1
3,9.359734,33.137323,7.31131,18.250973,11.826659,14.742383,20.075573,33.1335,4.047467,8.4357301,81.562859,33.174543,68.192476,0,10000,12,1
3,9.2813255,33.202816,4.7916256,16.60666,11.834419,14.597827,20.070343,33.131164,4.0503899,8.4351696,81.710034,33.123104,68.920176,0,10000,12,1
3,9.302819,33.200451,4.1318144,15.893575,11.879263,14.513903,20.069666,33.181837,4.0464275,8.4473292,81.655237,33.139463,68.893897,0,10000,12,1
3,9.2736783,33.251732,4.8366366,16.071658,11.963491,14.51146,20.069988,33.218587,4.0396504,8.4561476,81.338003,33.244855,69.46369,0,10000,12,1
3,9.2237872,33.288888,5.4579433,16.399697,12.072002,14.600131,20.068736,33.649454,4.0321171,8.4608066,80.744968,33.444487,69.876533,0,10000,12,1
3,9.1682542,33.308506,2.9860502,15.031826,12.148618,14.743239,20.064098,33.906442,4.0178969,8.4660464,79.984352,33.7015,70.094517,0,10000,12,1
3,9.0632109,33.330561,3.2042829,14.869614,12.196046,14.916263,20.055693,34.179059,3.9934566,8.4695335,79.450932,33.883834,70.339568,0,10000,12,1
3,8.8820079,33.345233,3.5090797,14.82617,12.286761,15.133999,20.04584,34.499979,3.9693897,8.4736735,79.125956,33.99837,70.502586,0,10000,12,1
3,8.702744,33.362646,4.6877606,15.395114,12.39075,15.382661,20.037345,34.814769,3.9400439,8.4761828,78.501125,34.217322,70.696063,0,10000,12,1
3,8.4830348,33.373197,5.282541,15.852936,12.431295,15.635429,20.02909,35.136494,3.9021947,8.4765758,77.785109,34.471982,70.813294,0,10000,12,1
3,8.1978078,33.374849,7.8245472,17.30347,12.365594,15.872571,20.019355,35.482027,3.8575077,8.4760734,77.514815,34.579505,70.831657,0,10000,12,1
3,7.8583207,33.372737,5.809271,16.627436,12.172047,16.081954,20.010154,35.791073,3.8150663,8.4717825,77.989797,34.432215,70.808186,0,10000,12,1
3,7.5330995,33.354693,8.2166614,17.650959,11.965065,16.265746,20.006084,36.071498,3.785957,8.4677358,79.358715,33.97395,70.607697,0,10000,12,1
3,7.3084387,33.33767,8.9200988,18.19306,11.877211,16.446992,20.011878,36.187155,3.7783287,8.4576605,80.815784,33.481901,70.418551,0,10000,12,1
3,7.2493463,33.295259,8.0208941,18.030363,11.820165,16.615156,20.027041,36.154178,3.7817785,8.4449377,81.429864,33.272678,69.947327,0,10000,12,1
3,7.2760814,33.241651,9.0508443,18.744404,11.803274,16.769885,20.044395,36.049767,3.7927149,8.4331928,81.819048,33.135452,69.351676,0,10000,12,1
3,7.3607126,33.192109,7.7995406,18.346122,11.800595,16.909518,20.058219,35.884329,3.8074031,8.4212441,81.921949,33.092617,68.801208,0,10000,12,1
